id,speed
142,30.514367075858814
143,17.677871777914373
144,19.867743192270527
145,18.360778156605196
146,16.674799274151763
147,51.020447345959546
148,50.353752744688244
149,48.78493892335998
150,48.856910068504675
151,14.850236894981856
152,13.507845065982849
153,14.660711473309837
154,10.597994313893679
155,20.27975040162342
156,34.410218875346544
157,41.752814093117685
158,36.93059256502215
159,41.03900234454466
160,48.69369370690357
161,49.328816629177645
162,49.63926550171605
163,48.07020967398129
164,46.18229380290207
165,31.49977864644535
166,18.583324944281088
167,20.301499979497624
168,20.107226286488892
169,20.471168979616383
170,16.191174390369554
171,16.191174390369554
172,44.89087467826861
173,48.09425018965148
174,45.567758732426135
175,29.57322226733191
176,18.364465721406294
177,14.633794169314598
178,15.290260831434635
179,11.611221988881788
180,46.64417085375057
181,49.19040682482785
182,49.7160114496192
183,49.19040682482798
184,39.05776939551918
185,22.212778538053485
186,22.273790595974262
187,38.88797848628547
188,36.12315684030629
189,47.24235058189495
190,43.73222862482854
191,40.24075355303845
192,38.23641344558555
193,38.23641344558555
194,37.32846909680587
195,37.24957986825893
196,36.12317957758115
197,41.026094675747686
198,41.20962613564375
199,48.48043439775149
200,47.641831644247304
201,29.630089510280175
202,22.210900788668937
203,20.49038138521561
204,18.78984762068677
205,19.294907404760767
206,36.84333352294269
207,41.32335131011494
208,48.83276855266374
209,49.61565813655907
210,48.41478875991908
211,49.358617710301154
212,26.233505786484404
213,16.299127039227866
214,21.331388980043958
215,17.561034701966694
216,16.09712912610011
217,25.70495305964314
218,45.07048480333571
219,46.14093975505998
220,46.127179487395644
221,44.950605616567316
222,30.97320261221692
223,20.825118917132176
224,17.520657304150465
225,24.056279625350413
226,45.46194535574906
227,47.9802265176322
228,16.410213192534666
229,20.784478678072688
230,20.422493936191277
231,17.83315313851014
232,43.24142963494489
233,49.542040407610955
234,49.124836779741436
235,21.37550461573706
236,24.891918513753172
237,20.93892970559239
238,24.697844504960546
239,46.61466134052039
240,37.85933505920085
241,42.57447319185071
242,50.17039728858512
243,50.66411389554816
244,48.86148836999987
245,49.44756155941531
246,30.135891034578847
247,20.08597900656672
248,21.535490716552417
249,20.222526541530204
250,18.35196232528975
251,29.14068448910204
252,43.74147819724282
253,38.08711562430048
254,38.08711562430048
255,46.90259113160851
256,47.52912083052289
257,47.49016037964801
258,44.43027274445469
259,41.99050108853121
260,41.99050108853121
261,41.056608772837755
262,39.01982946685697
263,45.469752479397016
264,37.10049532317095
265,40.64401071568265
266,47.681806516078694
267,44.635043485904525
268,20.61487301939027
269,20.999213333261242
270,17.834108029013507
271,18.772732771025165
272,20.23100656921525
273,15.038552333947669
274,45.85202682366333
275,47.354865345025736
276,48.306009676633856
277,48.40748947727542
278,27.09575782935603
279,18.372125750325747
280,20.145532519124135
281,21.73900944521259
282,18.581253696122772
283,18.07479615074028
284,14.333387874480044
285,14.333387874480044
286,48.25875714969046
287,48.52805813050529
288,14.971103463913527
289,13.817182989262447
290,16.33146025388729
291,13.783099565552376
292,13.783099565552376
293,23.289345278042845
294,45.968143902494255
295,49.03861371926731
296,49.73728346666038
297,34.51645922666957
298,26.999708580752923
299,29.050081564106858
300,23.479739482319015
301,21.8907952774926
302,24.056461807301257
303,44.026473214404255
304,43.2880505074215
305,54.570552494598985
306,53.11509893054333
307,53.115098930543674
308,47.263968292168194
309,31.089859083698837
310,16.542838484051895
311,9.020271990990564
312,44.85709078989047
313,33.94711592915777
314,38.633263432176605
315,49.88892970249835
316,51.10103297740117
317,47.46186416849525
318,40.28109541952771
319,44.619956545264074
320,47.83412239365697
321,47.26145465606957
322,48.63364048978
323,50.20246290036338
324,40.313474282640456
325,42.253700287842356
326,43.52573013839898
327,39.7299840248178
328,38.358567653962496
329,35.3633645907584
330,34.91580249251451
331,36.67091181446829
332,36.837209021183554
333,42.407414957790856
334,39.78787938895869
335,40.076364439198734
336,47.739264141806785
337,47.739264141806785
338,20.006722804102427
339,21.25932492378189
340,20.95441515376749
341,24.92270569437068
342,43.99957893129913
343,43.029925607145096
344,50.45357737846488
345,50.30436105024055
346,48.76583360596053
347,18.32015465403698
348,38.297180952042616
349,50.91996010500119
350,50.10907536396388
351,50.10907536396388
352,31.490140634666165
353,14.987899008804256
354,22.470105640489468
355,18.396973077810568
356,18.444277895604227
357,25.469619448430517
358,36.50105583643409
359,47.85635722948785
360,45.4924938425744
361,50.17701402607713
362,18.119453091546664
363,22.682938291657035
364,17.740460138853223
365,14.077724877811795
366,13.637723998107932
367,23.7816539363138
368,42.898849431386765
369,50.79280165973898
370,50.52142042343107
371,50.85769381665555
372,50.15145561780799
373,17.872964759958098
374,16.31869256464192
375,14.569729203317413
376,25.757774346817246
377,38.550792807512465
378,46.98374249856834
379,49.21831467596593
380,19.26165118810059
381,19.026435290488354
382,16.9957718258364
383,38.36704414287053
384,48.17362271366729
385,48.14168202480218
386,47.955225726376646
387,36.99859656714743
388,38.70665479661316
389,35.82468409716063
390,34.465742302352396
391,44.82625167674109
392,50.77037756160814
393,49.2458775188697
394,48.28600220269093
395,23.026597219773368
396,23.026597219773333
397,23.026597219773333
398,22.612566477198808
399,20.788732751411768
400,11.398119010282294
401,40.63636293106396
402,37.75952054554531
403,46.02969926327313
404,49.35485858020409
405,46.118040105533446
406,31.115197322871754
407,19.746684768100163
408,19.19965642690691
409,18.690978038909034
410,16.361917760239816
411,11.175723015856102
412,43.86283757170067
413,43.204863091890154
414,43.398799670766515
415,48.718958936665956
416,49.09966008123434
417,49.43429384521486
418,49.43429384521486
419,32.162414679217825
420,16.927955715295436
421,12.887992312458948
422,42.775767555423975
423,39.727733437521906
424,49.94740219786499
425,50.72602311880166
426,50.15740486458561
427,38.59746692236812
428,37.245761990823326
429,41.22324720541
430,40.68170624689811
431,44.5358605788392
432,47.8900472959134
433,47.72511951275055
434,27.643078766192392
435,31.702509088542246
436,27.08143665392937
437,22.507683304377917
438,47.99898922586417
439,48.1218621423803
440,49.10094106935165
441,38.47078988470902
442,37.285108123057206
443,34.45704513051768
444,33.39452919339856
445,35.613140448992446
446,38.29101260959824
447,38.29101260959824
448,48.65912290656362
449,49.69982431970893
450,47.289747302236684
451,46.56749115781073
452,47.03987945895545
453,46.023542771039494
454,45.24506369154307
455,44.05006759285811
456,43.49780282909504
457,47.04083228481145
458,48.08299524122945
459,48.95927359829267
460,37.385511348973175
461,31.773480134502535
462,31.01783738564814
463,28.534948976627817
464,30.638365677190347
465,36.054189022734136
466,48.83465555101788
467,48.00693836968721
468,49.038688875643324
469,45.26946868866
470,25.53922116751636
471,36.108951441150616
472,32.603398932444144
473,23.476101584123043
474,21.678727855655165
475,29.1170370327015
476,49.31592391530495
477,50.27226298912277
478,34.02845129440137
479,32.38156206104761
480,28.66364263991129
481,26.577619028057324
482,27.462673258403868
483,47.25268650758732
484,47.3341959079911
485,45.757459542088355
486,34.16978120082961
487,32.29655328704455
488,32.94519307448061
489,21.919478612773986
490,21.919478612773986
491,39.15617397600894
492,42.21585061857852
493,46.39987534068123
494,47.46889926917486
495,47.33166320686629
496,26.780901374524927
497,27.86783285286361
498,40.13894809167813
499,50.693053718985006
500,50.762726454470794
501,51.03922611539795
502,50.76272645447089
503,50.98657174637342
504,38.88747773903054
505,36.95669242682695
506,35.89548448030422
507,34.37342834435077
508,30.445766644263248
509,47.135018183900655
510,45.220641385259505
511,45.586174148707414
512,45.56439949295184
513,45.06538174473648
514,42.758431140767605
515,42.75843114076781
516,42.75843114076781
517,41.65100109450599
518,48.476006163299154
519,48.47787120812694
520,18.900133510638412
521,24.335697912430557
522,23.563452656762156
523,23.939625245102405
524,18.93446553161508
525,47.14671952138081
526,47.531369096334146
527,47.63639778878834
528,47.1252977506295
529,31.09218386520959
530,23.58325315424528
531,23.75945305186546
532,22.924570868329212
533,19.366998620976315
534,19.366998620976315
535,48.03642510553514
536,29.18461872681173
537,17.007945549161192
538,19.793446654758515
539,21.44385771720681
540,20.19911803507
541,20.19911803507
542,45.80648163469426
543,45.81110910594668
544,47.48836992945119
545,46.08194185647206
546,21.105607694413543
547,21.16219387455276
548,20.623200299291796
549,21.588270919462996
550,18.355590752270878
551,41.23930662531008
552,41.64924304443745
553,51.47310229107378
554,45.79958383858173
555,43.25941028383797
556,32.45541999151366
557,19.85157401163739
558,17.150145782422147
559,16.61698172295919
560,13.806715239921544
561,8.780121803843839
562,8.259510763725304
563,10.893929752111896
564,9.957398351962171
565,9.957398351962171
566,43.24279819497678
567,42.60888507212815
568,42.60888507212815
569,50.715756176907206
570,50.61264915037037
571,32.458391614482345
572,43.23365160142826
573,45.381951095661584
574,45.71812046008187
575,44.934125675612734
576,45.715219258934646
577,42.08257543212867
578,41.458599974274954
579,37.91013075204205
580,42.03921029767514
581,40.004440322293796
582,49.432158734363306
583,50.80479305057705
584,14.419960319044867
585,17.248023837530738
586,20.018378833831555
587,20.804311341962727
588,19.909387284987133
589,17.09602763128172
590,17.595575949191325
591,13.859076110908822
592,44.66571476622374
593,50.7179780567814
594,45.54477508711818
595,41.3907497236699
596,37.80779446797683
597,30.709824459032763
598,23.26726374946499
599,22.03852471344369
600,20.57002273659828
601,47.7123275699041
602,47.66409041407692
603,47.14769899006627
604,17.482486335618386
605,19.496314920362096
606,40.79872151148228
607,37.95283093594859
608,46.31226238973303
609,44.98519003855722
610,46.218213367348135
611,45.0767028082374
612,44.350542519636086
613,12.52388245644758
614,16.72103530705031
615,14.007070064750579
616,13.599519015938109
617,13.384504024659757
618,10.254788933174018
619,21.72759085672109
620,38.78804823989739
621,52.21381022506563
622,51.915627308222646
623,51.915627308222646
624,49.016154268490574
625,31.45028048213092
626,20.36893500194752
627,17.099578204575096
628,17.896385835968896
629,14.091307720147187
630,24.27457764746318
631,48.46586807963931
632,48.68763510212207
633,47.48338682525898
634,36.81292398235204
635,28.220313585010015
636,26.782979916420476
637,48.423818341260805
638,48.753372605918
639,48.365981087288155
640,41.6834103306943
641,40.769084449698944
642,41.57478261882946
643,42.05097865287244
644,41.705934670782646
645,47.765954600126186
646,47.30791159686834
647,48.37535030836805
648,48.20940472060105
649,48.63661165426143
650,48.44853301713982
651,18.398964746421456
652,18.740873582613194
653,14.612195721364541
654,23.76900385643798
655,45.69692162346674
656,42.47929539848854
657,40.61245108370164
658,45.837544509666174
659,45.837544509666174
660,41.3235454324851
661,17.4506001145081
662,22.237147568104543
663,18.42415955739207
664,18.407950088023828
665,18.466714262226276
666,16.249770004646972
667,12.871996745902848
668,39.05330498078098
669,34.36061509728382
670,38.729839779916624
671,47.53714973734469
672,45.71145277336897
673,19.23296322291624
674,18.703090642293574
675,36.92210455364874
676,48.146989131558065
677,47.66530275589562
678,46.25652956132088
679,14.18410694899777
680,21.151457586951064
681,19.9506536791998
682,19.31492815648904
683,17.143530519089207
684,42.26528240443841
685,47.22597401280495
686,49.06767949628924
687,47.1130587045198
688,45.250985230352065
689,30.026946624568406
690,17.62892880904676
691,17.931807678210074
692,17.303447940543446
693,17.870905963636478
694,50.1132190794041
695,48.7996692338149
696,36.89864626525915
697,23.986486579502202
698,21.690360813211402
699,19.95067380593819
700,18.221776877059174
701,18.35500683100861
702,41.68840793374931
703,47.90545742498986
704,47.1992377918966
705,47.44768301468199
706,46.90372384555638
707,47.2924344935552
708,43.80794567855164
709,43.80794567855164
710,44.746500369579685
711,44.56969963132963
712,44.18334382787153
713,42.24571882205902
714,42.36247099432868
715,46.22382781165322
716,36.66786011209816
717,44.23059803093236
718,48.28712655967454
719,31.32255013628804
720,12.721808122542043
721,8.705875099226095
722,8.705875099226095
723,45.54584519559913
724,41.86185149859077
725,47.98979306332573
726,47.98979306332573
727,29.325356893410042
728,15.85914978727593
729,16.014948471547118
730,9.862386174173414
731,42.38349363799107
732,47.035914054492316
733,48.013979718335484
734,44.49145388382518
735,12.006480348690465
736,13.418409301295277
737,12.749541412622238
738,12.163568720264683
739,8.197162712293869
740,30.685741262782138
741,42.33106348842523
742,48.49204877033122
743,49.856336270242686
744,48.58706943265073
745,29.326343591763774
746,17.023939559194186
747,20.12865798408068
748,20.895416507098428
749,20.551566909707514
750,17.972508150606377
751,14.47773199685731
752,40.73873008657001
753,50.736101290169046
754,50.34784714260376
755,49.891527997814336
756,51.41343006817514
757,11.597623957323174
758,18.816177842532333
759,19.992998041693248
760,17.582042352658206
761,16.725176316132504
762,24.382282252364732
763,46.740143249077896
764,38.13777657512609
765,42.75357062919039
766,49.914799367509865
767,48.59298414518917
768,38.478865483052886
769,21.37696433911451
770,19.240919562473426
771,20.021037809805957
772,29.763090782927197
773,46.753941162349896
774,45.94380217745216
775,46.75003308540966
776,47.56798822418784
777,47.33664470917345
778,41.83948110244481
779,40.01149800895032
780,49.235655501587765
781,49.057849697149855
782,49.038258092752905
783,11.110382899350991
784,16.485818756580493
785,16.973724649467254
786,14.371790968002438
787,15.552611704881025
788,12.577608036744016
789,22.1995656995398
790,47.78834560843489
791,47.96788824781998
792,46.36633222409419
793,47.52812308553476
794,19.002972836623698
795,16.089164911182262
796,14.25772810570325
797,11.578672399975668
798,23.815662030009804
799,47.849968488210266
800,29.148826644505846
801,16.634181139035746
802,14.147232551436952
803,13.889189608780228
804,13.989512543389699
805,9.881245860189177
806,32.90271902330863
807,42.38214081198442
808,48.758753322992696
809,47.070681578801754
810,49.80655018823501
811,47.94703837014615
812,26.740984575897013
813,11.894383694292063
814,16.265631442289532
815,15.369985612199855
816,15.197344710903714
817,42.52484575330925
818,36.80743856540351
819,49.70558212232678
820,49.70428068183026
821,31.724056900476324
822,32.48864361607893
823,26.5286201471323
824,25.93848938838367
825,26.01433149759619
826,48.57308136704333
827,48.6533179795674
828,37.923432364748166
829,35.906014687361306
830,36.029444089521114
831,36.8661768528612
832,45.44196439659836
833,43.65158374879124
834,47.16566594921823
835,47.08741713485282
836,45.391052054127414
837,43.29658265406642
838,44.28757559749881
839,44.82141061932473
840,49.15059803285956
841,49.654963922213376
842,49.29082316685651
843,34.14008295569707
844,30.58013130851091
845,26.076328826096045
846,35.91316962644953
847,36.662018241909095
848,45.903601082723355
849,47.276169944348815
850,47.20992808891975
851,23.32556129354432
852,23.88663914366532
853,26.94263637776451
854,26.94263637776451
855,27.585941724841394
856,24.674591335787596
857,38.17701685379168
858,49.80398922429143
859,47.744785321763146
860,48.34463244157096
861,48.34463244157096
862,25.268129142325545
863,26.977023518084195
864,23.076492995848383
865,23.32603280221312
866,27.93445305679421
867,44.3866562145594
868,41.818409229808395
869,49.299263565436775
870,48.13179180625357
871,34.13582079746588
872,29.31799368897639
873,26.466389064927387
874,45.37268034327446
875,42.85283879654554
876,48.431751741548446
877,48.2341078191576
878,49.22745028194068
879,21.073286548925605
880,13.882762039065888
881,13.882762039065888
882,22.831943910900048
883,46.929740162405636
884,39.8236188315961
885,50.99362252256224
886,51.202036181056066
887,50.437088053937096
888,50.46100198954679
889,50.46100198954679
890,39.1225756526978
891,27.996562346744785
892,28.57645170677988
893,31.369376137168473
894,41.19399812683725
895,47.057098305442516
896,44.191990909561525
897,46.53943808889485
898,45.99418313849373
899,44.89625142043025
900,45.9619459256269
901,48.041205052491335
902,46.91941506057568
903,30.32505684990731
904,16.417399156549
905,19.801528060295254
906,23.424445048842216
907,18.874012325676485
908,17.298335482889687
909,10.451626922737802
910,38.66769559943879
911,45.7942250867591
912,46.31532750962179
913,47.625921503980855
914,45.79697247997935
915,19.72765074480199
916,21.03684871398646
917,20.168749996228737
918,21.076360496268226
919,14.10818338643893
920,50.359516730834706
921,50.943577392262966
922,51.276049162082806
923,16.21153372642787
924,16.2115337264279
925,12.996506725249477
926,14.844917624262308
927,17.635672037829877
928,24.11605162686196
929,24.11605162686196
930,21.977475725545684
931,39.532680793524804
932,36.89229601088624
933,47.869543830246094
934,15.94495805894889
935,16.781452404301998
936,18.1110115831292
937,15.168109843338286
938,12.696544157582439
939,23.223264049332276
940,42.04724064343595
941,51.81730851281784
942,50.04493725933927
943,49.348295171587445
944,50.256300898433615
945,30.409170585764432
946,15.664934586356438
947,22.49010636887654
948,21.705801738299936
949,19.449378057992448
950,43.17687635868638
951,51.54119287350688
952,50.47893402184926
953,46.68648693834089
954,36.97975554117141
955,24.67467915764509
956,23.391678199449682
957,16.16768512079828
958,41.69546441727687
959,36.513398267934406
960,47.92915876984421
961,48.18877117898716
962,48.72901818626826
963,47.59349546043861
964,42.38548684656683
965,42.385486846567005
966,42.385486846567005
967,42.230710654909586
968,42.10492244150919
969,42.39833241462349
970,43.21114227805801
971,36.95470531396385
972,47.93073930789658
973,9.834045120210966
974,14.050168220554225
975,17.1318715766192
976,16.55417002564879
977,16.45805699787196
978,19.324184072043384
979,15.559323849611127
980,15.559323849611127
981,25.100108271822652
982,47.20929203984417
983,48.35613240138692
984,47.4174571401351
985,47.651516539815795
986,23.26806814277113
987,17.07727148660537
988,14.158877165008974
989,10.728307619213945
990,38.9230825406977
991,44.342124159079134
992,50.43009281333892
993,48.254475058737626
994,48.39701115789373
995,48.39701115789373
996,28.97103771441357
997,17.884078279115936
998,17.884078279116085
999,20.625232481161294
1000,17.267881241322698
1001,14.483972259036484
1002,15.766450369195132
1003,10.621013991292935
1004,20.918303649095474
1005,44.72254664806991
1006,47.19867738425966
1007,44.55047460036169
1008,44.55047460036169
1009,30.425445718202813
1010,19.298070842025748
1011,19.884936763957967
1012,16.036704141114914
1013,16.036704141114914
1014,42.66826701579425
1015,49.59002914106884
1016,48.612262840164306
1017,30.836118819624087
1018,21.223634931688334
1019,22.638520879938216
1020,16.89504747801675
1021,15.116691970059813
1022,9.752991266030294
1023,37.898608667732915
1024,45.598185117258076
1025,36.181623211039984
1026,50.48486626148078
1027,29.332085118580412
1028,22.90505740881386
1029,18.958032618797276
1030,16.772708681683387
1031,17.333245103144943
1032,17.88912898128451
1033,43.22327560051033
1034,40.264587251576266
1035,45.208402052493966
1036,45.951573824882324
1037,46.411352770554124
1038,43.92061859021717
1039,41.41633541153153
1040,40.65530813782949
1041,40.14088638606658
1042,40.634964956662174
1043,40.61702414857103
1044,44.76794768836205
1045,45.97809701491908
1046,36.5762196283576
1047,48.75501480100872
1048,48.561093329756375
1049,48.56109332975655
1050,30.500325050220425
1051,18.826015339458333
1052,17.42026429612987
1053,9.304868123376677
1054,45.11316779441157
1055,48.13024514027566
1056,47.52867523660209
1057,46.766609288818536
1058,46.71483692849145
1059,16.186859675256027
1060,20.846364056939013
1061,16.46217492187628
1062,13.170263244387485
1063,42.36888885375905
1064,44.37682975713658
1065,36.63359178513381
1066,50.11360438778636
1067,49.20206784224239
1068,49.13935329318574
1069,49.43864439549258
1070,49.43864439549258
1071,48.56041101770086
1072,18.697748550998842
1073,15.631123004275006
1074,13.680436294258127
1075,22.37623570567916
1076,36.19379093390927
1077,48.469789144683624
1078,47.42586860200422
1079,10.864732571043124
1080,14.422489680140885
1081,17.431973236432068
1082,15.799453405165165
1083,14.078364966468287
1084,45.915046733830074
1085,39.078789252367606
1086,43.47469983333431
1087,47.07223030193771
1088,17.491433412746233
1089,10.224370971580592
1090,36.86791417253978
1091,41.1662984761114
1092,48.95392968917731
1093,48.95392968917742
1094,48.90549269951669
1095,35.41029834811588
1096,20.012686982720584
1097,20.012686982720833
1098,16.22617303832344
1099,18.35931748072113
1100,17.189842135655006
1101,28.30283918629196
1102,41.05604027441621
1103,41.42559981345235
1104,38.07717230752366
1105,38.07717230752366
1106,47.886983794192126
1107,47.53792855548852
1108,44.775546624090886
1109,41.83702318292185
1110,41.4432238892981
1111,40.25123998342553
1112,37.792147377351796
1113,43.14354746731872
1114,45.928423183861035
1115,48.225678375252876
1116,48.995616175306274
1117,49.240541996785794
1118,26.662987370554006
1119,23.295029081970966
1120,34.30233503798305
1121,38.93187463123679
1122,44.36933165366235
1123,49.29253735269825
1124,48.70962706981184
1125,28.840186880422085
1126,27.71407194342959
1127,26.276812343635083
1128,31.39532871232736
1129,41.254473503891994
1130,44.12142636089311
1131,48.50394311725083
1132,46.105993112212445
1133,44.75728459685535
1134,28.97404011039846
1135,18.328124853149962
1136,20.682326643415593
1137,19.668617420956426
1138,22.112131484538917
1139,17.752501433904087
1140,46.655294683574745
1141,41.45776197558754
1142,52.40962310511471
1143,52.49522343939905
1144,50.3550631559853
1145,30.104538736794712
1146,20.883019140810827
1147,19.613657818090886
1148,42.67180035677168
1149,42.67180035677168
1150,12.783000977647944
1151,18.558435145366904
1152,19.26883687727406
1153,18.891457413457285
1154,19.108874530759838
1155,19.055827951432907
1156,19.055827951432907
1157,29.137217007985935
1158,39.779787974379566
1159,37.681465507592186
1160,46.933810334062635
1161,46.702360945049975
1162,45.84886597752267
1163,47.25168659106304
1164,28.21117155406562
1165,22.45563708655668
1166,16.265809639176137
1167,18.70741860749768
1168,47.3784548887881
1169,46.7400214673888
1170,46.26029383917771
1171,41.561977601513696
1172,41.903151862230075
1173,44.353378985037885
1174,44.58641072258545
1175,49.15972542431778
1176,47.549740049245464
1177,31.909973027109373
1178,20.549901702884327
1179,23.066555948638296
1180,20.72098078969552
1181,19.06455723982497
1182,17.415615832498773
1183,44.60594487545395
1184,42.24391417095786
1185,46.67533871110603
1186,46.66533365851757
1187,46.94633987945093
1188,28.956484703263868
1189,16.172429399137272
1190,15.517958299705626
1191,14.537819162809475
1192,37.14557686138102
1193,36.13073980619814
1194,45.96653274408459
1195,46.392326332626546
1196,46.392326332626546
1197,45.553218396851356
1198,29.61363033488955
1199,41.704096020038065
1200,49.69473812086727
1201,48.12669006209237
1202,42.741799485163426
1203,12.809231092799081
1204,17.67855763876168
1205,14.350253671386334
1206,14.945038381656639
1207,8.882304337680825
1208,19.808471440935556
1209,34.44376014062587
1210,46.48114903476008
1211,45.04921315495775
1212,26.08086153451357
1213,24.620272036365744
1214,20.821501046355735
1215,17.683033453225594
1216,47.878643756597626
1217,47.30705935397449
1218,48.115565772998686
1219,37.364965177321345
1220,22.781298812761545
1221,21.636449737656616
1222,20.147333578239145
1223,21.487316809519285
1224,20.57384653294375
1225,17.859559552803315
1226,17.859559552803315
1227,35.855119771332525
1228,38.701919947463324
1229,42.20096445316765
1230,48.686548150971056
1231,48.956693563436524
1232,42.2812517088232
1233,39.92931854109717
1234,37.967013140836826
1235,48.463818699146294
1236,11.703462886684955
1237,21.591429774448514
1238,18.62112501157903
1239,14.410233047386038
1240,26.081748314915203
1241,47.8471481696879
1242,41.320216848507236
1243,45.9076297750319
1244,48.7906266062347
1245,48.105330212191085
1246,19.10656546717921
1247,23.73394924497823
1248,22.018961392866345
1249,13.921508379653618
1250,44.62745875806214
1251,50.31700022832765
1252,48.49078873800827
1253,48.40067544974841
1254,22.99021161843974
1255,14.877710716997283
1256,16.99182005796479
1257,41.816853554502806
1258,48.157590019679674
1259,48.66480808863374
1260,47.86533184333067
1261,47.86533184333067
1262,29.89312944758335
1263,18.233287287223774
1264,15.816931759814087
1265,14.349703666756804
1266,13.265676610812642
1267,13.26479499541415
1268,22.439142967123615
1269,48.68487970096127
1270,51.404708965874356
1271,51.404708965874725
1272,46.04135567797758
1273,9.968591452666978
1274,15.193041449263395
1275,17.438501362890072
1276,17.131935745972143
1277,14.118715260847488
1278,25.189412022485048
1279,36.46906186030129
1280,43.894375128200465
1281,38.48258770420076
1282,48.27928166145208
1283,49.23699252246277
1284,49.08905991938236
1285,25.115390203458343
1286,26.156011309613827
1287,26.21877350373157
1288,22.00875097982429
1289,21.72534344200911
1290,39.47644975708527
1291,48.41771693349497
1292,48.23636415117206
1293,41.70034773118308
1294,44.05036875646715
1295,44.05036875646715
1296,41.761800527978814
1297,41.761800527978814
1298,45.781272635385335
1299,46.12818839153608
1300,46.1762893775236
1301,44.96611627183989
1302,20.640284698779357
1303,15.351594700526297
1304,26.04910862727753
1305,46.63671471681054
1306,49.7851814957018
1307,49.53809532003904
1308,49.53809532003904
1309,39.09959609788592
1310,25.13159733195693
1311,31.83485086272275
1312,26.65303649680813
1313,26.380334019473164
1314,22.81432309311336
1315,30.036909200259668
1316,40.08047375250309
1317,37.67639937458815
1318,43.44726439359146
1319,47.68994391951412
1320,47.72945963738851
1321,47.355063513674025
1322,15.862971854539992
1323,19.297818086075665
1324,19.917233643843755
1325,24.9946783949138
1326,47.95176097836558
1327,20.78842634961296
1328,17.81216332408131
1329,16.808847613359887
1330,16.994423695090056
1331,12.323322088717232
1332,24.467672249845904
1333,40.86995193596359
1334,37.49918033602463
1335,47.7256602366355
1336,46.608734139550506
1337,45.29895973054124
1338,19.19023599443575
1339,23.031576042320257
1340,24.60613106038436
1341,21.22509572852093
1342,50.22992152110432
1343,50.275774243233116
1344,39.78436703069363
1345,25.648181030282817
1346,25.063867638070025
1347,18.181024425329852
1348,20.099865008223194
1349,43.152663342747466
1350,41.12211876926917
1351,41.42172025389432
1352,40.384290195110324
1353,39.1876221391181
1354,38.93644489724837
1355,37.44663844910835
1356,42.603296910464145
1357,41.58131154239806
1358,47.97800736903287
1359,31.584899338320437
1360,20.89597024187658
1361,24.817513898198964
1362,20.376070916288302
